-1.37, 2.89,1
-1.1, 3.47,1
-0.87, 4.05,1
-0.24, 4.29,1
5.92, -1.14,1
4.35, -0.25,1
6.99, 0.05,1
1.78, -2.43,1
-1.25, -2.78,1
-2.97, -1.86,1
-1.69, -1.04,1
-2.59, -2.02,1
-1.66, -0.84,1
0.7, 1.11,1
0.11, -0.08,1
-0.87, -1.05,1
-2.23, -2.57,1
-3.03, 0.21,1
-2.0, -2.0,1
-0.0, 0.0,1
0.0, 1.0,1
0.0, 2.0,1
-1.0, 1.0,1
-2.0, 1.0,1
-2.0, 1.0,1
-2.0, 2.0,1
-2.0, 3.0,1
-2.0, 3.0,1
-1.0, 3.0,1
-3.0, 2.0,1
-2.0, 3.0,1
-4.0, 1.0,1
-4.0, 1.0,1
-3.0, 1.0,1
-4.0, 1.0,1
-4.0, 2.0,1
-3.0, 3.0,1
-2.0, 3.0,1
-2.0, 3.0,1
-2.0, 3.0,1
-2.0, 4.0,1
0.0, 5.0,-1
0.0, 4.0,1
0.0, 4.0,1
-1.0, 2.0,1
-3.0, 2.0,1
-4.0, 1.0,1
-4.0, 2.0,1
-2.0, 3.0,1
0.0, -1.0,1
-1.0, -1.0,1
-1.0, -0.0,1
-1.0, 2.0,1
-1.0, 2.0,1
-2.0, 1.0,1
-2.0, 3.0,1
-2.0, 3.0,1
-3.0, 2.0,1
7.0, 8.0,-1
6.0, 4.0,-1
1.0, 1.0,1
-0.0, 1.0,1
-3.0, 1.0,1
-4.0, 2.0,1
-3.0, 3.0,1
-2.0, 3.0,1
-2.0, 3.0,1
-3.0, 2.0,1
-3.0, 2.0,1
-2.0, 3.0,1
-2.0, 3.0,1
4.0, 7.0,-1
593.0, 532.0,-1
32.0, -37.0,-1
11.0, -24.0,-1
6.0, -14.0,-1
-3.0, -2.0,1
-3.0, -2.0,1
-5.0, -1.0,1
-3.0, 1.0,1
0.0, 2.0,1
-1.0, -0.0,1
-3.0, 1.0,1
13.0, -4.0,-1
2449.0, -826.0,-1
5.0, -20.0,-1
-1.0, -11.0,-1
-4.0, -1.0,1
-4.0, -0.0,1
-4.0, -0.0,1
-4.0, -0.0,1
-4.0, -0.0,1
-5.0, -0.0,1
-4.0, 2.0,1
-1.0, 4.0,1
-1.0, 4.0,1
-1.0, 4.0,1
-1.0, 4.0,1
-2.0, 3.0,1
-3.0, 2.0,1
-3.0, 2.0,1
-2.0, 2.0,1
4.0, 4.0,-1
0.0, 1.0,1
-1.0, 1.0,1
-3.0, 1.0,1
-5.0, 1.0,1
-3.0, 3.0,1
-2.0, 3.0,1
-3.0, 2.0,1
-2.0, 3.0,1
-2.0, 3.0,1
-3.0, 3.0,1
-3.0, 2.0,1
-4.0, 2.0,1
-2.0, 3.0,1
-1.0, 4.0,1
-1.0, 3.0,1
-2.0, 2.0,1
-3.0, 2.0,1
-4.0, 2.0,1
-3.0, 3.0,1
-1.0, -2.0,1
-1.0, -2.0,1
-3.0, -2.0,1
-4.0, -1.0,1
-5.0, -1.0,1
-4.0, -0.0,1
-4.0, 0.0,1
-3.0, 1.0,1
